,title,price,rating,reviews,link,req
2524,"Умная поворотная камера 4G LTE, работает от сим-карты, с микрофоном, ночной съемкой, датчик движения/на солнечных батареях, поворотная / AZ shop",3950,4.3,16,https://market.yandex.ru/product--umnaia-povorotnaia-kamera-4g-lte-rabotaet-ot-sim-karty-s-mikrofonom-nochnoi-semkoi-datchik-dvizheniia-na-solnechnykh-batareiakh-povorotnaia-az-shop/1908797811?hid=90401&sku=102187323703&show-uid=17472424519311601999306452&from=search&cpa=1&do-waremd5=Eh53TRk0hNb3kqXbHrtX_A&cpc=YyeEtMw1wWWY2NkiYZn67ldncGdxaM-F86OPBZkNyZ50PqTPnrqLcNekKzAC8EQm0G1EDbm4knWVPd6PvuxgWtm-Ls5CmiV-pfseu7rVDdmtmnr-5VdDCjugUi8QiMCKnLinB8MWNwrxav7iATqVOlUVT0ueW-jiYv1ajJU-NdocNuJMxOgUWQOI6D-Hr_tG9-R24usSStYD-ViaRFDKT28rUSVX-x64_Jo0C9SZ7ZVdtk-5Ab9NCaaEWLCf3laST6qmb-zcYWVWTGCP_XV99yyJH8ufWWSZcRXiXuBOinahlo0dv6ckWLodQMg3Y3V30ezm2-i-XKAtkA_QuMlc4fb96TS4GgkTiy9eAUqH6vALez-Gtql4lHIyLCWjZAxPmgPTo31B9nQYD3pqOYx23sk8jsgB2j37nK1vi72DcP_T1CJmuXvw8wRMhVlv8-IiDHVX_flzWz6LfGuDGxS1FRabocHsDxtGo74b3KncIz99vuQvWlIsJalacqh4YiCK&cc=CiA2M2JkZTVkM2MyZTU2MmE2MDQ2ZGFlNzJiZjE3M2MwMBAHgH3m7QY%2C&uniqueId=4616727,Камера
2527,"Уличная управляемая PTZ IP-камера Wi-Fi Smart Camera с датчиком движения, 4 Мп",3890,4.2,23,https://market.yandex.ru/product--ulichnaia-upravliaemaia-ptz-ip-kamera-wi-fi-smart-camera-s-datchikom-dvizheniia-4-mp/1884207743?hid=90401&sku=102068431976&show-uid=17472424519311601999306458&from=search&cpa=1&do-waremd5=XGtDVA0bhMAk1LOIsCvu2Q&sponsored=1&cpc=YyeEtMw1wWWj2oi0lt5d-JUMXtEIxwXWr7AfiHJq3l1S6kiVQOc772LcZO5j8I3MOOkc7FivyQMgMx_twKneHnu13bcy-LIjH2XPls0DiAF1qrFr_WVNpBoeAOJRFxrFL5kNsYFlrzHp87qPmQajVnWj5jK4kpCfO6w9ivkccxMA5u1Js6RjzenvcN9ajvGj_b9Poo-_QyFcm84j9_lzCEWlC5754Slumv7tQoacYaIG4Qyc-XRrxo5hrOcWtc7yvR9MRnChi-xprIRwaoVUoyvOQqMO1ztFYPu3jHAX8KWVr4epznO41jNTXIYZWdGOjjPEAq3uZuvLqE47sbWoCawwYGU8xxaZyXoa7wO-ydF8Jz-oFafzyVqiCNk1lm5KZ4YeRlw5ZBLffWHOCyuPtWBsKhgwrwP7XPpv68VDHbdRgWNN_dADbqgMyTRMEhPESof2Q8i72dQL8DzaRUi9DoFVwUhCeJc_7F9IVe49pPCfYapgS6jQZi-OToh6PywZ8-sBG8oXUnxSG374-NYTyRWo737pE4m6rlO7VgocXsk%2C&cc=CiA2M2JkZTVkM2MyZTU2MmE2MDQ2ZGFlNzJiZjE3M2MwMBDnAYB95u0G&uniqueId=3271017,Камера
2530,"Умная IP камера Xiaomi Mijia Smart Camera PTZ Version Pro 2K MJSXJ06CM, белый",7535,4.9,9,https://market.yandex.ru/product--umnaia-ip-kamera-xiaomi-mijia-smart-camera-ptz-version-pro-2k-mjsxj06cm-belyi/1036372080?hid=90401&sku=103799483055&show-uid=17472424519311601999306464&from=search&cpa=1&do-waremd5=UC-WAI7cyncFQJINjjfz_Q&cpc=AkMLFZ81AqSNnBSs7Hjm0738ThKunELcatuiXY9evSAaT3eh52ZywS0AYRGM2m0idl4y7yBPWdH3E4RYbtRKya1BMQ4JERKPQ-Mgsq1yvzn3DrYsUsHC67FoBZJHFonwFkS3nj2jsMxYzVVpnfC3APibcgbAOvgdNpQ375N0rXcN1UAPTx88FpfWvcvLzkAxyU-h1T1YFJ0gQGa8BIbRatiezeDBdLYtHOJK7KURTiy-saoeOjRr2RsV2v1Bn-DKqexyXl679yKQDKjp7cmDdyGnID6-UAxzyzqr5r2KCUuxdLlt63p9jWPGayvOY1o0JL5yM7cN5PQGj-IDvgBRb-oYE_8YS_z5To9nQnIBv6vCjZMMu8rgd3ozxAvm5Rh3sM4ACCGOrLSTe3GFWoEl8W6fgylVCmzcu0xdwLKEdI4lmlpU7IDd81UcqOP81xCNczAe0MKm-AniHbdNO9wGhfsSpLY5f_EaGrnnrgbwsB6Q4-W3lVXn_ZFz9iAlk7ntYzNLo8kZbGv6Jt8c_LXfTJ7CDX-2o_uS&cc=CiA2M2JkZTVkM2MyZTU2MmE2MDQ2ZGFlNzJiZjE3M2MwMBAHgH3m7QY%2C&uniqueId=881344,Камера
2532,"Веб-камера Logitech Brio 500, автофокус, разрешение 1920х1080, белый",8281,4.4,29,https://market.yandex.ru/product--veb-kamera-logitech-brio-500-avtofokus-razreshenie-1920kh1080-belyi/1909889269?hid=90401&sku=103751642322&show-uid=17472424537500979584706472&from=search&cpa=1&do-waremd5=zKrD6b7WesBhvtIAJAFt_w&cpc=8Vi-gUS_kAlO_-oAoAKjtBDDjlRYEtkNEfIY781bxSiJQ9h5YiRhSwFZVT47JBFh6qnVwWOAFqsCVCCTbbU60e3gBZ-gG4AS7ZPwEDd9lJQthm50PRbYyOfernwYyjRBIclzS4NS_Fz74H-A7h1GrrWZUVxMDxujVO3ec1S0zbmR3FmUnxTlJSZQdYV6TQJul76Evv7qvOJ2i7MvOs6xKmpTZlEoQLrnux8j4KJZDLA4-TmQUsS24h4rChUx1zwCpHNm6wkqgHLgEuHPdGKj5KahEW9bJChPTqk8x_9VEUj2OjY9dn_CWsPyuGLdnZHVtxBEB2BvE7Xoxo_Ixtj12DzrPeoNC9s-M6FoYrYTJaboELGs2Rhh8KQ0h9OXSMXL5soGIsWIXA0SltHxic-NGyVbaOKwmovpbWur6LdKPbnWxWXiji7rb1NCD8BMvH954N9m-EnViKvGhATCQcgzHyk9k6M8N7zzMqJzhNI_BzGzKnM6gp3YhDs2UNohqFEDX0zj8WS2qmSQbAfpUQsZTaCL81bERg8g&cc=CiA4NDUxM2VkYjRjYjc2ZWRkNTI5Y2U4NTM1YTVlYTI4ZBAHgH3m7QY%2C&uniqueId=59803931,Камера
2536,"Камера web-камера Logitech C925e Full Hd 1080p, (960-001180)",7760,5.0,6,https://market.yandex.ru/product--kamera-web-kamera-logitech-c925e-full-hd-1080p-960-001180/999531004?hid=90401&sku=101371977735&show-uid=17472424537500979584706480&from=search&cpa=1&do-waremd5=ghQJ5J98GCDZOp5VL2V-rw&cpc=8Vi-gUS_kAkCWECRx5Gai0GtAJ_v2DTs7zDY5Vk14e0SLJx6cTSEVftqO3rS40yuLsip5yX6E0xdI8JbY9fGjyhw82D61Dc23AH-szOc0Cw_3J8AWmBV68HDlOGjwgAlk5JANzVHQuL-vbHusKBv287YBzQZs6IfWZwsMrEq-RDBE0Tqm2cpPrKdZoVqDQC-DglbsP_5vyGjbY5RigE8aCsEtRfLVVTV6MGH29-c3VIGY4x50ugCbp4qUQi9ADyDmhuZyXLRhr0mBlO6X2DpDnDYxcT5RkAa6oSUTfowkXHlbwpyCfrISjwGm8PAuIk_55db5sO8-cEIlF_JISyLFZYePak2N1Et6ezGAwxuqG-gKb_BPqE8fMb-Rr0GjsA1P7kmiinwz_ri99Ht-hRBh_nvSXtOtzmZ7ViZCS8AMOmtNyRo-H4l5EqjBImUiBlnxHDnmfsiuf-6qF0jObCmF3QlQM71HcCl0th09MIOBXEoMKyJMUIhic1aDX_balFW9mse3UmMDvCEyAagJFB4-v-Y7EszhDr6&cc=CiA4NDUxM2VkYjRjYjc2ZWRkNTI5Y2U4NTM1YTVlYTI4ZBAHgH3m7QY%2C&uniqueId=8616571,Камера
2537,Камера наружного наблюдения Xiaomi Outdoor Camera CW500 Dual EU,8564,4.8,25,https://market.yandex.ru/product--kamera-naruzhnogo-nabliudeniia-xiaomi-outdoor-camera-cw500-dual-eu/1021783993?hid=90401&sku=103784693813&show-uid=17472424555308349990706481&from=search&cpa=1&do-waremd5=f6_wcXpJVSNLUTggEuJ4Sw&sponsored=1&cpc=BP1I09fu7ieER-uKfayjgXOeH_L6Yp0NnEveDBRCMR61b0xQL56WZ84svwKsoHd5yF9diLiQ9q3nMWq-J6J5TSLGJtKRdM6NVmhH7_eEvkNk1KlAfCzxTi24fWV6cqdR70Ug1PKBLzDVO6CddfW4PNtT3sZLTlDKeWxKbYEWUgiNv0VMwJf92BNH7f2dUkIKv4cinK_4zs8j8dbLQ4yRHVxzztFDYhVBL6c9AlOle2jlsFKv-oX6wLo0ynWwuvB0fZC0N_qEbXMfOQ9JiCidz1D0hC6zspcBbhMftcjK0EaMxbIV0x34S5NoerbEIG8P5RLLnYTzfIXFxQr2WvymCUZ6HX5uoTFpI8eWO4DUAiX8ADVDSMs3Osfhc3cbGCeVwY6xAs7B1xyQ-K95tpNAo0iQyV7WBRBLKBExj6WtJMGSscI8ACQsXkD5IDuzZl15dNmgqN9vCD7xWaqVBAHyAbZrrWxpSgNQ7x85ff2JOuBLg1KBkqZtLc7EzpItJfBINCssqVo7x8_TzHT7JhpqnMLRkk_5PG43_HXIvtw7gkA%2C&cc=CiA0Y2IxY2NkNjY2MzdjNWQ2MjBmNWIzOGVmNmVlMGY1MxDnAYB95u0G&uniqueId=892410,Камера
2538,Камера наружного наблюдения Xiaomi Outdoor Camera CW700S EU,9554,5.0,15,https://market.yandex.ru/product--kamera-naruzhnogo-nabliudeniia-xiaomi-outdoor-camera-cw700s-eu/1147216572?hid=90401&sku=4369054548&show-uid=17472424555308349990706482&from=search&cpa=1&do-waremd5=xY1SBK28eCNTn6GRM2JtPw&sponsored=1&cpc=BP1I09fu7icGnAVlFvo7llP2xiZe2PsPCSzrc8zsThdAz4swGBNla2u3llCTmnZu6SvkJRTuHVM-0hmy_0QBSqXTf_yvHgjyzcEjp-g1fFXdRvIMV0bDFyVnr6wJsJuHGNIZqWS7oVH-dfZ618vpJF8A4sGuHpQnEf6k9o_53ehrF1B3maoB3Uv6Fr3CLDYmNEF7lQ6k04XsmxaDQbvg-uqc7knrjR7VvKikwD412EeTknZ16ITReha3YdANjzbOHTe9U3MnXuvO1VUo7fyom9mUM1Wgbdmisw5Q0U35dEfviJLBO-CMQPuPlikrJbTvu9d_8mkDoU3Ri1XVoIkQ4AhxLClYcZkzSyFK9COLlgIfQel240EvSSSpcj1JzmzbukYsIeHWCrc6IMWyGCNWZymNP2n6UcY0U9447ELgYJ-gIbhcfDNRcQxZ8vElaZEYsXZx8OyCMVqFfyvNwll7YzkKsiwiiFVJlj7WHmnI1shP9TeF6WNJ3_KwM9BgzZnQxAQXI14q0ipxWjZlqHzNx-s7hyJnEpLRtce5_IJ-Vfo%2C&cc=CiA0Y2IxY2NkNjY2MzdjNWQ2MjBmNWIzOGVmNmVlMGY1MxDnAYB95u0G&uniqueId=892410,Камера
2539,IP-камера Xiaomi Outdoor Camera CW300 EU BHR8097EU,7217,4.8,14,https://market.yandex.ru/product--ip-kamera-xiaomi-outdoor-camera-cw300-eu-bhr8097eu/217640877?hid=90401&sku=103186929989&show-uid=17472424555308349990706485&from=search&cpa=1&do-waremd5=a_HleGxnK59wBXWwCcFw9A&cpc=BP1I09fu7ie86z8C5zqmQEpqmZlgtZ6-8YDrxPpEEQ5Riob6QOeEdh_x0y8KUCdH0NemWQFA8jb9eBpBlt8B-b9REiThnhYkTwIeQ9hXropKIt5zziDi_kZt1PglHUvMMpwCsz-5R6sCiExeQD7fzyc_A8Kat7jEAq4Lr4oHnK6N6SoKXhmUubDTN9_Rz2Eh43fBqZ6qBdhgNtQ8iU0YonldDua7_KCzE3xg0HGAj85-U95YRUsQzFrzoM26ST2wJ6MiBVAC3t6l4T3_HnCs1OYzAFJwuEjRMyO9yfkcKbbDmiU-S5tF6f5b78XhcZDbJ6ZMj4gQegv70hCKdzDvPvKBZk2mQff_KiDq5wOcKxwFwsB2KZ_rTLJOjaNAdlC3mSppl1Hz-koJL3mRN9r5t_GVTWMcB2DaJT5k49LPFPTJOCMDPtcgF1EngWrffXBj7KGafRT9uKdEWGWep8eXR0GQW8ZdsS7L7WKEv9KU2PYDRgSrbUB_iWitaxpT1e0hQPfnaP14UAHF9diYgapoLVqVN07JCoXg&cc=CiA0Y2IxY2NkNjY2MzdjNWQ2MjBmNWIzOGVmNmVlMGY1MxAHgH3m7QY%2C&uniqueId=893031,Камера
2541,Мини камера wi-fi видеонаблюдения скрытая для дома и офиса,554,1.7,6,https://market.yandex.ru/product--mini-kamera-wi-fi-videonabliudeniia-skrytaia-dlia-doma-i-ofisa/1884362358?hid=90401&sku=102069425882&show-uid=17472424555308349990706489&from=search&cpa=1&do-waremd5=tVqeesHNgnS2pq9Kv_2zeg&sponsored=1&cpc=BP1I09fu7ifmmASFVUD1YEAKhx1MohiBo8lEeilzBKquH4pFR1eKJK2U3uTMdEwmy_AP-tEZ9OyYxbZR-9sZKUa0gGo820mZj7XsARXQVh9l_AqyHfbKxw9YAMX-PPSee95JeXISqKXd81lzBF_RlDWlsK9E1e9Z2XxMKRLqPmEHuJe1LMT2org8lJFk3vZdOPEGFsJUc-nH9L8VNAhiOy1hs6F7HS0XlJGcXe2L3bsznqElPGNVA8ZtzsUDPesQ_W-FY0_lHIXAMmkcjD60hI1jJQ-JdgXEstv6L2Kqmvk8ltqL2q97wCygNYdvuPoI2Vi7xZqJoPoRNU3eTlJJWxex6Uxaermq8yPfoDuov3xq8Fsp2_R-LzCH6-KrUAPSJGErcXbgzIUERkLq1rXHpB-sTM5vdWwka-LuTm-AwYxI-03bW1vCaiJNH7BhNbH-id_s_DRFECirv1yERHvBEYcZHJQLLl-HtKnpWC_K3pb0unEFJXipg_cZCbLlkKGLoyydYMUX7e2Ds6AzKHleMz1tN4BTSy_tJQcvCgCiGMw%2C&cc=CiA0Y2IxY2NkNjY2MzdjNWQ2MjBmNWIzOGVmNmVlMGY1MxDnAYB95u0G&uniqueId=3006609,Камера
2547,"Веб-камера Logitech C920e черная, 3Mp, FHD 1080p@30fps, автофокус, угол обзора 78 , складная подставка, USB2.0, кабель 1.5м",7769,4.9,14,https://market.yandex.ru/product--veb-kamera-logitech-c920e-chernaia-3mp-fhd-1080p-30fps-avtofokus-ugol-obzora-78-skladnaia-podstavka-usb2-0-kabel-1-5m/1420197333?hid=90401&sku=101424269655&show-uid=17472424588114217651806513&from=search&cpa=1&do-waremd5=dYIdZMxFCazlA2pzuc1Tlg&cpc=KSyLZbBkKLGXuyjyEe2asm_w0g--Vn2eR6DBNc5K3xVPrrPTE1xcu_eRU-T086wd4P2OW5gL1DShs9ng6Sh5kDYwgsgqmSMaKQJkSslf0-ITsTk9D2PNkkH088UHjhWYA6K5posTCfSwW32eb6ElnqQ5pHSoAEdaFv2e0P7F8XRZzExKRThD_BcKrE_3qVH5zA55StMKwVATVes8D9bmncLk6iX2shufm3Emj_bsqBCLuoYIP-zaKQU7DyYnUN-5c5aka2vY3TmITCn7U2DK2ioRF2qKaK1Pd_9_vP1DpQhPsR2nBsXIt0ibiaUtk-islESxk1XwiBrSiSIk2T7GNfdmPxIesMcsx9B-jF-4Gze4Q3WU_6TrzhUVfEJhawJJ4tuvGT4HSKbrqUUHkw3LrX0EZOEDojcf_k7Ely9p_f6TxSWiRAFWDEWkr0PX4LBQsBfuK6MPEfZd9gXbJy20_gOdBnpFuCcuucQIJKaqRBPQKxaJwYL2LdEb1eFXxzn-SsOPoov9rXk%2C&cc=CiBkOGI2Nzk4ZWUyNWRkYjk2NzIyNzYxZmRlNDBiM2IwYhAHgH3m7QY%2C&uniqueId=750154,Камера
2550,Камера видеонаблюдения уличная 3G / 4G Camera PTZ P32 4G LTE цвет-Белый Камера с Сим картой,4023,4.6,18,https://market.yandex.ru/product--kamera-videonabliudeniia-ulichnaia-3g-4g-camera-ptz-p32-4g-lte-tsvet-belyi-kamera-s-sim-kartoi/59390578?hid=90401&sku=102728008247&show-uid=17472424588114217651806520&from=search&cpa=1&do-waremd5=icXEoGBxBOkKrrDn7LpxFw&sponsored=1&cpc=KSyLZbBkKLFPMEXpPoHvrQKPuNn2e2EWC4Bi78sQJuMmsJV3WzXJf4XfiHng0weHHg2gk9m-PlJYVabw5XeGybvV0wYenVITFAnO9tlZLEGeY6EIpVLLVZxf_7M1-AJKnbW0TFe6f6XCJeZ9hmBizgcEjIhIoR8Va7e9acxPs95wjYdfiQEYiGNdl-8XuIAmXVgI7QJr9tzcizhNqzEbz11oQAkhukJJl5pahBnr3HQ_9fs8y7tu_CHYPENx80lFHnqm2jV_BV6jgSZBP2wjftVIZ6ikbQT8KavMfpXUlu0lJtAdYufLEgU1cZK1pRuvWtbapKaVD6qnFpoZblQZ5FvP-rUWHWKLrSwzKL0Ce0EUJmpYJ8g9_4ru5g9L32WMiavqON7n6rJeJlmyKLEIIK6oDvHDThfLT7uMVF3ahF0UQRt35tZ5O3BsjIiotvw4-RaD0CVdet6eGI3fzmyAch7RldU16UqMF_l4VxPROO6xpY86EEvmZAqdK9U0D8crrkX6itJizW5ipQqbjrQoVpmobez3yFvj1hFQUz4_Lh0%2C&cc=CiBkOGI2Nzk4ZWUyNWRkYjk2NzIyNzYxZmRlNDBiM2IwYhDnAYB95u0G&uniqueId=24251280,Камера
2551,Ноутбук WatchMe с процессором Intel Celeron и разрешением экрана 1920 x 1080,23364,4.4,433,https://market.yandex.ru/product--noutbuk-watchme-s-protsessorom-intel-celeron-i-razresheniem-ekrana-1920-x-1080/257400499?sku=103229251523&shopId=431782&from=premiumOffers&from-show-uid=17472424653976036725506001&do-waremd5=NBMVVc7Ti7ArUhru5DENjw&sponsored=1&cpc=30_nbfzZKYMTaQvKg5cSIgrcCSh9HjnFhVp0-urgkBeRlSYmZTKMpTdxrwrRIVFs6SRd2LNh7NAmj4sgxT04NVLlTWUclgIY-1Ev-EVUtSpBM2s732pqtTW-wkcaSUDpi3H12KWKfQro4PcMM5sSow5eMlL0PIHCti9ncsS7mWdYONX9gXINDNUHSbsPW_tiJDYn11YSAdv0U5STQ4lDK8HGpAhVjA8wGbJ8QBPPj53vXSI77T3V4DIkvQTpH-zssHKshP_PvVSC1GmDpdOCeMTl1LY4-Vg7JLM5OVT6yutI2f-KI5VGh3SeAiStTptdG5eUDoQpJCteJhZRgyVPbyr-1f6e7ebAuSOwajQbnehPKskNMoWJflFmWEDnVPk_OLcwYPLgfDIk0Bc2x-y_EdsEo1BTsIO7tMdb7AOh5B3ANrAkWuVRX4XCKRWxjW2VNx7yC8FNM3yM-nTzUlOwgqYyBwhxfQQOgw6uZvnRXyf_oNjFEFn5ooobbI1_eMgq9iSyHEiYqTyToFEErGLbuvWLwQJB0ndl_XoG6LzPWrQ%2C&cc=CiBhN2RhOGE4MTQ1ODA2MmFhMTMwMjVlNjg5M2ViNWIzNBDmAYB95u0G&uniqueId=2517403,Ноутбук
2552,"Ноутбук для работы и учебы 14"" Echips Taganay, Intel Celeron N5095, RAM 16 ГБ, SSD 512 ГБ, Intel UHD Graphics, Windows Home, серый, русская раскладка",22310,4.7,984,https://market.yandex.ru/product--noutbuk-dlia-raboty-i-ucheby-14-echips-taganay-intel-celeron-n5095-ram-16-gb-ssd-512-gb-intel-uhd-graphics-windows-home-seryi-russkaia-raskladka/802134617?sku=4316925979&shopId=431782&from=premiumOffers&from-show-uid=17472424653976036725506002&do-waremd5=S8KuKfkydaLu7m-_A-LoSg&sponsored=1&cpc=30_nbfzZKYMuLSKPqdY66suemg26iBBegN4HNnHumtyhlXqHRTzErFaSlbjTT9PtIOA8cmfj4BG8UqB_-SZumEwqaipriuQ_BWEmgWY99dBWvnhpglPQel6zS8-wtEBMuKMaBSs4zJeXlsOjs6dbWKmlXWWKykRO5pBcntoVtzJN9V8BzsTNHCJCnw3Kj_eepOC-S4YYXWte62cPFE3ejZvVTdvZOAtgX-Jpl000kHlyjCe1eJg7QXY0pL2tndmFTPXWlwFcsHb0zOH71Zm5EMjRjMApgRhNW78rT9XbkHHfR9K2j4a4E82p6QHHjYhU--4G4iWP_jVwdW84J2x1LNG747OgI4a-saVq861GSLVagcwD8LMf38k_7SUOLHml4qKcKDbE_PpqUnVee05_49Kxh1CBl8Nf7inJd604gywDYNitpkZ6XAn4ra9p6n0ZqCmXcDPekFrR1z6vHhJSR__pp6zi4QWCfXgm1JLoBgrev55cVK6Na5nRI-5gXltylGvwyosGfeJq6bNR-RqN9Xw0xsrLJcaEDwyjGZE00rQ%2C&cc=CiBhN2RhOGE4MTQ1ODA2MmFhMTMwMjVlNjg5M2ViNWIzNBDmAYB95u0G&uniqueId=89672278,Ноутбук
2553,"Мощный ноутбук для работы, учебы и игр Echips Booster 15.6"" 1920x1080 IPS Intel Core i5-1030NG7 16GB RAM SSD 512GB Win 11 Home",35502,4.8,128,https://market.yandex.ru/product--moshchnyi-noutbuk-dlia-raboty-ucheby-i-igr-echips-booster-15-6-1920x1080-ips-intel-core-i5-1030ng7-16gb-ram-ssd-512gb-win-11-home/925155822?sku=103706487924&shopId=431782&from=premiumOffers&from-show-uid=17472424653976036725506003&do-waremd5=sQpJP3ZqeSxcFsz_AAmXaw&sponsored=1&cpc=30_nbfzZKYPuVA_RIRWs4-iuq4OsQ0VyRBpRN1UlCLy28BWbLCVpOZkkMYAWfPmXJlZUiXlrerXYkzMsgmz9x-t9zozvcK2104WxL6F5nWhDgscW85z58thqVpPUlM3VprTpeCKrdZRcR4qDeugzJaubch05t4Ivp8VncPo3oRM-Q9dg2v0ItAR26FCh9CWNxIfEZGVKdJVNHtRtGmAxZb57-MdjzBse5YjYJ8Pgqp6jBOpmz6loZPeH6QHFfNkGH6Tr8jKRehg5WL36CWoiVVTToajk1GdQuUokyd6ccAGpGdtpalDbUDk3KM11Ne7GzJJiOB4efPSwHehkMMhJ9Jpdqh-TCO0hrxQj1jmNeljxqoxxNRUNbQMxX7m-BeL6-nsD8iDlufb_nQ0etiD_HqMBY6ND9fJItKRyfCICPZBR5LTtiQ8Ze7UysK80Ibf3ByOkBa9L1YwM3NoSB0T7sFu4TvIE49bYYDMWRy9En6oWzRhsjW2nrXDtWVG_hnMJF98WErS-StPI7ir73xCywbJcuvjUIYRKW84d3xCthrY%2C&cc=CiBhN2RhOGE4MTQ1ODA2MmFhMTMwMjVlNjg5M2ViNWIzNBDmAYB95u0G&uniqueId=89672278,Ноутбук
2554,"15.6"" Ноутбук Vitumi LV5PIW 1920x1080, Intel Celeron N4020C 1.1 ГГц, RAM 8 ГБ, DDR4, SSD 256 ГБ, Intel UHD Graphics, Windows 11 Home, темно-серый",20889,4.6,1304,https://market.yandex.ru/product--15-6-noutbuk-vitumi-v15-lv5piwo01-1920x1080-ips-celeron-n4020c-8gb-256gb-ssd-windows-11-temno-seryi/42487102?sku=102601012808&shopId=431782&from=premiumOffers&from-show-uid=17472424653976036725506004&do-waremd5=wbSZlb_aVA7C2-qc2m5g4w&sponsored=1&cpc=30_nbfzZKYOBnu-_LCIQ18c9BgX6ZwiR6nFNm8GxhtoJZPAIFtjUg6BSFb-enrHrwnL-XJ-YgO9a6BwZRaV4OP9DmX_JYpcmQfAJrFFQQYynA8sUml15WrCVi2iO0snPp7dVcHUaGQXwCLNqbGkfQxk6dMxlpVgAP2wpg2M3U4Lx2ds5GM-R5mJuez_y6Et4HuyRL3-bhXQu9viL7alZbCkQuD9jcrVHBd57dboiBOHQgh6e8TuqpqbFXZ6wtV1TuYubz3gwr2lfPf76T3T2DlwazuS2ztmBQdkVBNwQwN4ZiMZd5SkIMOYUZ3bWRCPk9a3QlgGnWlrthqMdlP5qdsJwomWU52f2hMXNUsSgXPV3wECfbGNONFFA9AwhALQFx7M8faOLUWgRHn_enUHSkrVm6My77FgnzaarDLLFKo8ua9GgoL_dJ0450-CodnRWVvGxyw_0hIsyozScZ2NmnmBsh9crAJN8VoTYWDZ2iAME2iH3GVpqWB1JBPJCy9FHutM1to_Nce_on3sQpBYgDItqslh5J7hn&cc=CiBhN2RhOGE4MTQ1ODA2MmFhMTMwMjVlNjg5M2ViNWIzNBDmAYB95u0G&uniqueId=83022309,Ноутбук
2555,"Ноутбук для работы и учебы 15.6"" Echips Taganay 1920x1080 IPS Intel Celeron N5095 16GB RAM SSD 512GB Win 11 Home",24056,4.7,984,https://market.yandex.ru/product--noutbuk-dlia-raboty-i-ucheby-15-6-echips-taganay-1920x1080-ips-intel-celeron-n5095-16gb-ram-ssd-512gb-win-11-home/802276263?sku=103575126748&shopId=431782&from=premiumOffers&from-show-uid=17472424653976036725506005&do-waremd5=TyMUcurEVS7ryQsQ17VdKQ&sponsored=1&cpc=30_nbfzZKYNivPhuBHQxwUNLz6gN5qy4YOb9yoqBU3b1qAU3n5T6tD0VpzthH5A5Sr59MZfrqMWRo3xKpVtt0iLAwZ7PoZpirGZsOPSRSMpnjLU_x2jhWShWjgDy59c_YuLN-TOxD81XECRkz4reohBYcp9WkdpwApSzKAr4yVVmeyH0NQgwWiv_0o_xbOwIWCDpgGQpGiN87fCk6B3y5ROsWNJQQbwK6VdrYBFv2XzESUUBU-LM2bXCu6szYBvqU3H--ZkgA4-wbCiofPIPcSf6WPtrpl-DP3huMXPIIBsKUF7C25nQ0HOtZuQ4jNUplj-0tF5cTMMbg_OAjbgTcGV5WEo0T-DMKBLXG9yBUVWB3itbMvF7IE-zcOQZ3y_gan_UlG0coYQHuxLHK_k-cirE4lzImQGGUBDIIvWQFaEJFcHzigeXnX1fhsf6NdgjG9uGTwVWo00VOJVwvJxy78Bs86FL852xdEbkAHADc-Jhn7vjVaBqMi5Wcw_0LDwafyxMKfWdoHay5HMM7PpJL99kqZpVcTEfCDtwjwtJEqo%2C&cc=CiBhN2RhOGE4MTQ1ODA2MmFhMTMwMjVlNjg5M2ViNWIzNBDmAYB95u0G&uniqueId=89672278,Ноутбук
